
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#

# Überblick über die ÖPNV-Linien des "Verkehrsverbund Ost-Region" (VOR)

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Ost-Region/Analyse/VOR-Linien|VOR Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-VOR Informationen] zu dieser Auswertung.
-

== Bahnen
=== Regional-Express
2;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:2082:
-
#
=== Horn
1;bus;;Horn;;Österreichische Postbus AG;AT-VOR;at:vor:2077:
-
#
=== Klosterneuburg
1;bus;;;;"Dr. Richard;ZuklinBus";AT-VOR;at:vor:2041:
2;bus;;;;"Dr. Richard;ZuklinBus";AT-VOR;at:vor:2042:
3;bus;;;;"Dr. Richard;ZuklinBus";AT-VOR;at:vor:2043:
-
#
=== Korneuburg
1;bus;;;;"Österreichische Postbus AG;Gschwindl";AT-VOR;at:vor:2084:
2;bus;;;;"Österreichische Postbus AG;Gschwindl";AT-VOR;at:vor:2085:
-
#
=== Krems
1;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2171:
2;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2172:
3;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2173:
4;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2174:
5;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2175:
6;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2176:
7;bus;;Krems Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2177:
-
#
=== Mattersburg
1|MABU1;bus;;;;Stadtgemeinde Mattersburg;AT-VOR;at:vor:7091:
2|MABU2;bus;;;;Stadtgemeinde Mattersburg;AT-VOR;at:vor:7092:
-
#
=== Mödling
1;bus;;Mödling Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2021:
2;bus;;Mödling Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2022:
3;bus;;Mödling Bahnhof;;Blaguss Reisen GmbH;AT-VOR;at:vor:2023:
-
#
=== Perchtoldsdorf
1;bus;;Perchtoldsdorf;;Blaguss Reisen GmbH;AT-VOR;at:vor:2026:
2;bus;;Perchtoldsdorf;;Blaguss Reisen GmbH;AT-VOR;at:vor:2027:
-
#
=== Stockerau
1;bus;;Stockerau;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2087:
-
#
=== St. Pölten
1;bus;;St. Pölten;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2001:
2;bus;;;;ZuklinBus GmbH;AT-VOR;at:vor:2002:
3;bus;;;;ZuklinBus GmbH;AT-VOR;at:vor:2003:
4;bus;;;;ZuklinBus GmbH;AT-VOR;at:vor:2004:
5;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2005:
6;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2006:
7;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2007:
8;bus;;;;ZuklinBus GmbH;AT-VOR;at:vor:2008:
9;bus;;;;ZuklinBus GmbH;AT-VOR;at:vor:2009:
10;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2010:
11;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2011:
12;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2012:
13;bus;;;;Dr. Richard NÖ GmbH & Co KG;AT-VOR;at:vor:2013:
-
#
=== Waidhofen an der Ybbs
R59;light_rail;;;;;AT-VOR;at:vor:1132:
1;bus;;Waidhofen an der Ybbs;;N-Bus GmbH;AT-VOR;at:vor:2161:
2;bus;;Waidhofen an der Ybbs;;N-Bus GmbH;AT-VOR;at:vor:2162:
3;bus;;Waidhofen an der Ybbs;;N-Bus GmbH;AT-VOR;at:vor:2163:
-
#
=== Wiener Neustadt
1A;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7021:
1B;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7031:
2A;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7022:
2B;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7032:
3;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7023:
4;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7024:
5A;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7025:
5B;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7035:
6;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7026:
7;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7027:
8;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7028:
9;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7029:
10;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7030:
11;bus;;;;Wr. Neustädter Stadtwerke u. Kommunal Service GmbH;AT-VOR;at:vor:7040:
-
#

=== Ybbs an der Donau
1;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7011:
2;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7012:
3;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7013:
4;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7014:
5;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7015:
6;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7016:
7;bus;;Ybbs an der Donau;;N-Bus GmbH;AT-VOR;at:vor:7017:
-
#

=== Zwettl
1;bus;;Zwettl;;Österreichische Postbus AG;AT-VOR;at:vor:2078:
-
#
== Regionalbusse
=== Linien 1xx
100;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:100:
101;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:101:
102;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:102:
103;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:103:
104;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:104:
105;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:105:
106;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:106:
107;bus;;;;Oberger GmbH;AT-VOR;at:vor:107:
108;bus;;;;Oberger GmbH;AT-VOR;at:vor:108:
